date,age_days,price,pred_price,residual_ln
2015-01-18,2206.0,210.33900451660156,265.09733866481326,-0.2313765379125261
2015-01-19,2207.0,214.86099243164062,265.809033269406,-0.21278685871732428
2015-01-20,2208.0,211.31500244140625,266.52231483035223,-0.23210805027660086
2015-01-21,2209.0,226.89700317382812,267.2371861651568,-0.16364041775625715
2015-01-22,2210.0,233.406005859375,267.95365009504803,-0.13803456658049118
2015-01-23,2211.0,232.87899780273438,268.67170944497815,-0.14297122737279278
2015-01-24,2212.0,247.8470001220703,269.3913670436317,-0.08335359754831462
2015-01-25,2213.0,253.71800231933594,270.1126257234241,-0.06261558116118149
2015-01-26,2214.0,273.4729919433594,270.8354883205063,0.009691284856058857
2015-01-27,2215.0,263.4750061035156,271.5599576747725,-0.030224443588409144
2015-01-28,2216.0,233.9149932861328,272.2860366298538,-0.1518953462015462
2015-01-29,2217.0,233.51300048828125,273.0137280331299,-0.15628432758790112
2015-01-30,2218.0,226.4250030517578,273.7430347357315,-0.1897760591802511
2015-01-31,2219.0,217.46400451660156,274.47395959253555,-0.23282305121997204
2015-02-01,2220.0,226.9720001220703,275.20650546218275,-0.19269508242027467
2015-02-02,2221.0,238.22900390625,275.94067520706494,-0.14695348537193276
2015-02-03,2222.0,227.26800537109375,276.6764716933411,-0.196718889875104
2015-02-04,2223.0,226.85299682617188,277.41389779093004,-0.2012083901797581
2015-02-05,2224.0,217.11099243164062,278.15295637352483,-0.24776245653079698
2015-02-06,2225.0,222.26600646972656,278.8936503185853,-0.2269556355874096
2015-02-07,2226.0,227.75399780273438,279.63598250735265,-0.2052226054253854
2015-02-08,2227.0,223.41200256347656,280.37995582483586,-0.22712805641019873
2015-02-09,2228.0,220.11000061035156,281.12557315983844,-0.24467402491823442
2015-02-10,2229.0,219.83900451660156,281.8728374049365,-0.24856055724395798
2015-02-11,2230.0,219.18499755859375,282.6217514564998,-0.25419332541209183
2015-02-12,2231.0,221.76400756835938,283.37231821469186,-0.24514785756513024
2015-02-13,2232.0,235.427001953125,284.1245405834669,-0.18801177028859595
2015-02-14,2233.0,257.3210144042969,284.8784214705759,-0.1017381091964733
2015-02-15,2234.0,234.8249969482422,285.6339637875756,-0.19587060133505574
2015-02-16,2235.0,233.84300231933594,286.3911704498207,-0.20270864525224663
2015-02-17,2236.0,243.61000061035156,287.1500443764786,-0.1644362934496577
2015-02-18,2237.0,236.3260040283203,287.91058849052587,-0.1974377504951761
2015-02-19,2238.0,240.2830047607422,288.67280571875074,-0.18347647144152468
2015-02-20,2239.0,243.7790069580078,289.4366989917639,-0.17167451106952658
2015-02-21,2240.0,244.53399658203125,290.20227124399275,-0.17122382232342392
2015-02-22,2241.0,235.9770050048828,290.9695254136882,-0.20948417416489917
2015-02-23,2242.0,238.89199829101562,291.73846444292894,-0.19984617139778837
2015-02-24,2243.0,238.73500061035156,292.50909127762645,-0.20314159476132598
2015-02-25,2244.0,237.47000122070312,293.2814088675253,-0.21109128306359004
2015-02-26,2245.0,236.42599487304688,294.0554201662055,-0.21813301266218676
2015-02-27,2246.0,253.8280029296875,294.83112813108346,-0.14974586158998804
2015-02-28,2247.0,254.26300048828125,295.60853572342853,-0.15066689826343094
2015-03-01,2248.0,260.2019958496094,296.3876459083472,-0.13020997558881664
2015-03-02,2249.0,275.6700134277344,297.16846165480433,-0.0750946420679508
2015-03-03,2250.0,281.7019958496094,297.950985935613,-0.056079236376127994
2015-03-04,2251.0,273.0920104980469,298.7352217274437,-0.08974886180820452
2015-03-05,2252.0,276.1780090332031,299.52117201082854,-0.0811394881601828
2015-03-06,2253.0,272.7229919433594,300.30883977016003,-0.0963548124991025
2015-03-07,2254.0,276.260986328125,301.09822799370187,-0.08609052880669221
2015-03-08,2255.0,274.35400390625,301.88933967358076,-0.09564126775008042
2015-03-09,2256.0,289.60699462890625,302.6821778057999,-0.044158523933071514
2015-03-10,2257.0,291.760009765625,303.47674539024354,-0.03937340614317275
2015-03-11,2258.0,296.3789978027344,304.27304543067106,-0.02628644075071751
2015-03-12,2259.0,294.35400390625,305.07108093472146,-0.035761663782940545
2015-03-13,2260.0,285.3370056152344,305.8708549139269,-0.06949201256465987
2015-03-14,2261.0,281.885009765625,306.67237038370234,-0.08428075928924006
2015-03-15,2262.0,286.39300537109375,307.47563036336305,-0.071030821053915
2015-03-16,2263.0,290.5929870605469,308.28063787611427,-0.0590869118282491
2015-03-17,2264.0,285.5050048828125,309.08739594906694,-0.07936451251421772
2015-03-18,2265.0,256.29901123046875,309.8959076132247,-0.1898916836964739
2015-03-19,2266.0,260.9280090332031,310.7061759035044,-0.17460315177008923
2015-03-20,2267.0,261.7489929199219,311.518203858736,-0.17407177361899784
