start,end,obs,exponent_b,intercept_a,r2,doubling_age_pct,implied_days_to_double_now,latest_price,model_fair_value,price_to_fair,residual_percentile,residual_q10_mult,residual_q50_mult,residual_q90_mult,symbol,ticker,genesis_date
2014-09-17,2026-04-06,4219,5.917166896786061,-39.97633701164612,0.9206834139140695,0.12427876500681578,783.2047770729531,69220.3203125,132021.67418398074,0.5243102751146529,0.04930078217587106,0.5506695481390385,0.8828145271559064,2.215147648417984,BTC,BTC-USD,2009-01-03
2017-11-09,2026-04-06,3070,4.881878153868179,-42.28580216586168,0.6885375832979101,0.1525578752244494,687.1206700109202,0.09247961640357971,0.2964364337188835,0.3119711542990696,0.14136807817589578,0.23560935024224963,0.9221757045974115,4.57539973585792,DOGE,DOGE-USD,2013-12-06
2017-11-09,2026-04-06,3070,2.0752394285970945,-8.991635324504376,0.5831730393815584,0.39655472612922105,1547.7530960823497,2133.763427734375,3531.7851219132112,0.6041600363780029,0.24625407166123778,0.35573243183169767,0.9797869474402039,2.825306672479148,ETH,ETH-USD,2015-07-30
2020-04-10,2026-04-06,2187,1.5073655403079416,-6.439347760777448,0.6916615993871218,0.5838207746137059,1291.4115534455173,81.86845397949219,175.88979147486893,0.46545313001402655,0.23548239597622314,0.30167988756094954,1.07052078613106,3.075555826595787,SOL,SOL-USD,2020-03-16
2017-11-09,2026-04-06,3070,1.5313978129811583,-12.972666165711505,0.28930427509934176,0.5724326114779321,2894.219283632425,1.3434003591537476,1.0915526997492127,1.2307242329778467,0.6504885993485342,0.4960956315784375,0.8602835657380987,2.500558337770948,XRP,XRP-USD,2012-06-02
